2703360	0.3412037037037037	0.3909722222222222	0.5320436507936508	0.5027777777777778	0.38088624338624344	0.662037037037037	0.5722222222222223	0.41630291005291004	0.17023809523809522	0.4703703703703703	0.6257936507936508	0.25439814814814815	0.6171296296296296	0.3398148148148148	0.5535714285714286	0.5847222222222223	0.65625	0.4666666666666666	0.21676587301587302	0.6694444444444446	0.566765873015873
163841	0.2850140056022409	0.4212418300653595	0.4706582633053222	0.2096171802054155	0.5754901960784313	0.5944444444444444	0.46503267973856205	0.44393090569561156	0.5066059757236228	0.5683006535947712	0.5943510737628384	0.5373249299719888	0.5564425770308122	0.5245798319327731	0.5799019607843137	0.5803921568627451	0.632422969187675	0.5754901960784313	0.5681372549019608	0.6010504201680673	0.37556022408963585
6537216	0.8766233766233765	0.8143939393939393	0.8295454545454546	0.5189393939393939	0.7234848484848485	0.20324675324675326	0.6696969696969697	0.6545454545454545	0.6681818181818181	0.6621212121212121	0.12853535353535353	0.75	0.7554112554112554	0.2062770562770563	0.7727272727272727	0.9204545454545454	0.816017316017316	0.6848484848484848	0.9242424242424243	0.7757575757575758	0.20238095238095238
2506755	0.3262949039264829	0.47251461988304094	0.15465747702589808	0.75	0.8671679197994987	0.8399122807017544	0.8280701754385964	0.1236842105263158	0.6947368421052632	0.9736842105263158	0.8457602339181286	0.868421052631579	0.8759398496240601	0.7385964912280703	0.9188596491228069	0.6114035087719298	0.33748955722639934	0.9035087719298245	0.9210526315789473	0.46474519632414374	0.6414369256474519
17891328	0.5395833333333333	0.3794973544973546	0.4466269841269841	0.398015873015873	0.4785714285714286	0.19996693121693124	0.5369047619047619	0.5506944444444445	0.396031746031746	0.4322751322751322	0.37787698412698406	0.49523809523809526	0.3813492063492063	0.3001984126984127	0.3369047619047619	0.5770833333333333	0.37800925925925927	0.523015873015873	0.3952380952380952	0.28283730158730164	0.5145833333333333
1286148	0.29404761904761906	0.5068181818181818	0.2008297258297258	0.455050505050505	0.18051948051948052	0.3901515151515151	0.3811688311688312	0.4272727272727272	0.38737373737373737	0.2331890331890332	0.4143939393939393	0.6487012987012988	0.3911616161616162	0.41363636363636364	0.4229437229437229	0.3924242424242424	0.4469696969696969	0.4487373737373738	0.41666666666666663	0.3878787878787879	0.40328282828282824
7241729	0.6779431216931218	0.7744708994708994	0.7142857142857143	0.792063492063492	0.2756117724867725	0.6796296296296296	0.7472718253968255	0.3249669312169312	0.6778273809523809	0.44166666666666665	0.7083333333333334	0.7854662698412698	0.7181712962962962	0.6532903439153439	0.3620866402116402	0.7008101851851851	0.7503968253968254	0.8302579365079366	0.5385416666666667	0.7608134920634919	0.7536375661375662
1490944	0.5988690476190477	0.5166468253968255	0.5762797619047619	0.49810515873015876	0.5187103174603175	0.6087797619047619	0.5971130952380952	0.6556944444444445	0.6175992063492064	0.6463888888888889	0.5771527777777777	0.6335416666666667	0.7027777777777777	0.6683333333333332	0.6102777777777778	0.6686111111111112	0.6434722222222222	0.7692361111111111	0.5357142857142858	0.7244444444444446	0.6095436507936508
19005444	0.18035714285714285	0.39084821428571426	0.2861111111111111	0.14712301587301585	0.3788938492063492	0.5992063492063492	0.2627480158730159	0.417782738095238	0.3497271825396825	0.37403273809523807	0.7640625	0.4953869047619047	0.4406994047619047	0.4470486111111111	0.4442708333333333	0.3276041666666667	0.7173611111111111	0.18643353174603175	0.4760416666666666	0.669345238095238	0.7141369047619048
1785856	0.6709401709401709	0.8034188034188035	0.7168803418803419	0.6185897435897435	0.7250000000000001	0.7745726495726496	0.5857753357753358	0.766025641025641	0.4906898656898656	0.6965811965811965	0.7735042735042733	0.5804334554334555	0.6538461538461539	0.6188949938949939	0.6155982905982905	0.6862026862026862	0.7158119658119658	0.4273504273504274	0.5373931623931625	0.7158119658119658	0.7745726495726495
24559623	0.5662393162393161	0.7072649572649572	0.7576923076923077	0.6935897435897437	0.8739316239316239	0.655128205128205	0.8346153846153845	0.8269230769230771	0.2078754578754579	0.563034188034188	0.5205128205128206	0.732051282051282	0.8354700854700854	0.6038461538461538	0.8239316239316239	0.7576923076923077	0.5897435897435896	0.6038461538461538	0.1354700854700855	0.13492063492063494	0.6038461538461537
6291461	0.3795634920634921	0.43738662131519274	0.4511904761904761	0.4744047619047619	0.5720238095238095	0.23129251700680273	0.47837301587301584	0.5064342403628118	0.4552437641723356	0.43849206349206354	0.5414682539682539	0.4104875283446712	0.3486961451247165	0.5445294784580498	0.5564342403628117	0.45683106575963706	0.22845804988662133	0.3526643990929706	0.4541666666666666	0.5446428571428571	0.5132936507936507
1916930	0.6139880952380953	0.5890178571428571	0.609265873015873	0.5827678571428571	0.5769742063492064	0.6430555555555555	0.6113492063492064	0.28678571428571425	0.5454166666666668	0.31029761904761904	0.6665178571428572	0.6299603174603174	0.6157242063492063	0.5886805555555557	0.5745436507936509	0.6254464285714285	0.6732539682539682	0.36721230158730156	0.5273214285714285	0.6789583333333333	0.6072916666666667
6365188	0.5592857142857144	0.4833333333333333	0.8	0.5833333333333333	0.4561111111111111	0.29111111111111115	0.3844444444444445	0.8	0.7	0.6333333333333333	0.7277777777777776	0.8	0.7611111111111111	0.24039682539682544	0.31277777777777777	0.21107142857142858	0.8	0.3117857142857143	0.3022222222222223	0.46499999999999997	0.3209126984126984
1982472	0.5402777777777777	0.6568452380952381	0.5865327380952381	0.6308035714285714	0.5474702380952381	0.675	0.6742063492063491	0.5098958333333333	0.6603174603174603	0.6533730158730159	0.6256944444444446	0.6348958333333333	0.6742063492063493	0.4897569444444444	0.634623015873016	0.5995535714285714	0.6434771825396826	0.6522569444444444	0.7651785714285714	0.7380952380952381	0.4904265873015873
196610	0.7034188034188035	0.5341880341880342	0.45064102564102565	0.502136752136752	0.6623931623931625	0.2643162393162393	0.6156898656898656	0.6047008547008547	0.6848290598290598	0.7008547008547008	0.6326923076923077	0.5416666666666666	0.7264957264957265	0.4957264957264957	0.697008547008547	0.6303418803418802	0.5156898656898657	0.7418803418803418	0.5405982905982906	0.4772283272283273	0.6367521367521367
